"family","b0","design","size","sd","cell","rep","seed","ok","sd_hat","se_logsd","push","ll","ll_drop","how","held","boundary","se_x","se_x_drop","draws_finite","drop_ok","push_ok","at"
"binomial",0,"ri_ar",12,0.3,15,3,172868,TRUE,2.30301594417675e-05,0,-6.50879883323796e-09,-158.195459078226,-158.195459071675,"boundary","g","g",0.154261186941744,0.154261109038442,TRUE,TRUE,TRUE,TRUE
"gaussian",0.5,"ri_ar",24,0.3,16,3,181059,TRUE,1.52945894072299e-05,0,-1.67267444339814e-09,-477.418229690711,-477.418229689033,"boundary","g","g",0.0267113480801899,0.0267113481599188,TRUE,TRUE,TRUE,TRUE
"poisson",1.09861228866811,"ri_ar",24,0.3,17,3,189250,TRUE,0.261201797743573,0.706381639654653,0.857102219484204,-1006.54463665062,-1006.74559653963,"tmb","","",0.0314250251551805,0.0312523392018039,TRUE,FALSE,FALSE,FALSE
"binomial",0,"ri_ar",24,0.3,18,3,197441,TRUE,0.104845832904728,6.50034776186578,0.00582070032277215,-321.863393783896,-321.866322689492,"tmb","","",0.110142373808642,0.1102017744658,TRUE,FALSE,FALSE,FALSE
"gaussian",0.5,"ri_ar",12,0.5,19,3,205632,TRUE,0.425897837263733,0.251926704265666,8.5564196265953,-242.9234830263,-244.501691557174,"tmb","","",0.0384252403377066,0.038571086198194,TRUE,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri_ar",12,0.5,20,3,213823,TRUE,0.788122248939511,0.170001084301641,176.654151976152,-493.670624564522,-498.177696955493,"tmb","","",0.0443130491216079,0.0414033076032657,TRUE,FALSE,FALSE,FALSE
"binomial",0,"ri_ar",12,0.5,21,3,222014,TRUE,0.460444036047736,0.45418129904267,1.19743133216934,-163.434926496114,-163.434907868487,"boundary","ar","ar",0.124422991926434,0.124324605737728,TRUE,TRUE,FALSE,FALSE
"gaussian",0.5,"ri_ar",24,0.5,22,3,230205,TRUE,0.586463678209379,0.211221936343085,21.0078324354636,-497.895985669192,-499.823873390268,"tmb","","",0.0282382867674878,0.0282182768754196,TRUE,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri_ar",24,0.5,23,3,238396,TRUE,0.412310208239284,0.361984573715117,4.2976389264112,-1004.06608838434,-1004.63181620136,"tmb","","",0.0323445498421239,0.0318881248396597,TRUE,FALSE,FALSE,FALSE
"binomial",0,"ri_ar",24,0.5,24,3,246587,TRUE,0.000210820141555198,0,-1.69781060321839e-08,-321.93984222064,-321.939842203663,"boundary","g","g",0.10096736262594,0.100967364891916,TRUE,TRUE,TRUE,TRUE
"gaussian",0.5,"ri",5,0,25,3,254778,TRUE,1.30914289662101e-05,0,-3.06498293412005e-09,-36.6273932178978,-36.6273932148252,"boundary","g","g",0.0707627592895216,0.072221941875746,TRUE,TRUE,TRUE,TRUE
"poisson",1.09861228866811,"ri",5,0,26,3,262969,TRUE,1.28851922444534e-05,0,-8.14152656403166e-09,-92.9509594203331,-92.9509594121794,"boundary","g","g",0.084966222251512,0.0849662029974151,TRUE,TRUE,TRUE,TRUE
"binomial",0,"ri",5,0,27,3,271160,TRUE,3.52156963727852e-05,0,-2.77466938314319e-09,-26.3257026198708,-26.3257026170893,"boundary","g","g",0.416746896709094,0.416746883713827,TRUE,TRUE,TRUE,TRUE
"gaussian",0.5,"ri",10,0,28,3,279351,TRUE,0.0495969379310485,2.69878630743949,0.021075293635505,-74.8381133912832,-74.8570307079086,"tmb","","",0.0482300235604244,0.0487936020615796,TRUE,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri",10,0,29,3,287542,TRUE,0.207231208608932,0.401438321724402,2.3941413239026,-184.257073911988,-186.535420798967,"tmb","","",0.0554170779731664,0.0542161254377855,TRUE,FALSE,FALSE,FALSE
"binomial",0,"ri",10,0,30,3,295733,TRUE,4.26340436494931e-05,0,-6.21014351054328e-09,-66.2191829997457,-66.2191829935201,"boundary","g","g",0.231806454989746,0.231806464134576,TRUE,TRUE,TRUE,TRUE
"gaussian",0.5,"ri",30,0,31,3,303924,TRUE,0.0584373536747526,1.24506817537578,0.101620125700492,-237.271810960858,-237.363024083518,"tmb","","",0.0298277819172471,0.0299640109598655,TRUE,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri",30,0,32,3,312115,TRUE,0.123533817167871,0.394160863473457,1.43171547110467,-580.455299330667,-581.847607016123,"tmb","","",0.0324374173032195,0.0319103511386623,TRUE,FALSE,FALSE,FALSE
"binomial",0,"ri",30,0,33,3,320306,TRUE,4.15209540533211e-05,0,-1.82149904048856e-08,-204.213169025917,-204.213169007667,"boundary","g","g",0.119604020838002,0.119604038247882,TRUE,TRUE,TRUE,TRUE
"gaussian",0.5,"ri",5,0.1,34,3,328497,TRUE,0.102815339368955,1.20436926823905,0.140300774712024,-40.1061030718755,-40.2274813935983,"tmb","","",0.0795784265657305,0.0816669709284254,TRUE,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri",5,0.1,35,3,336688,TRUE,1.88117282128921e-05,0,-7.04925184891181e-09,-92.4565502834731,-92.4565502764063,"boundary","g","g",0.0691432313321347,0.0691432122761082,TRUE,TRUE,TRUE,TRUE
"binomial",0,"ri",5,0.1,36,3,344879,TRUE,6.39318051342023e-05,0,-2.66354760469767e-09,-32.3385873568247,-32.3385873541545,"boundary","g","g",0.275638190279516,0.275638225651822,TRUE,TRUE,TRUE,TRUE
"gaussian",0.5,"ri",10,0.1,37,3,353070,TRUE,0.05885499816742,1.55869820751209,0.0715974714935399,-60.4780606970661,-60.5392908221012,"tmb","","",0.0477520131028482,0.0474589196579536,TRUE,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri",10,0.1,38,3,361261,TRUE,0.128685122529958,0.641725918983237,0.555657662056689,-184.616788805461,-185.165895393929,"tmb","","",0.0511963496035641,0.0505979141057631,TRUE,FALSE,FALSE,FALSE
"binomial",0,"ri",10,0.1,39,3,369452,TRUE,4.48093613877904e-05,0,-6.20462969891378e-09,-66.9338050183064,-66.9338050120864,"boundary","g","g",0.186822215290413,0.186822229695343,TRUE,TRUE,TRUE,TRUE
"gaussian",0.5,"ri",30,0.1,40,3,377643,TRUE,0.083858396310539,0.620540182078937,0.47475423855002,-225.313510522854,-225.735674984477,"tmb","","",0.0295783003198968,0.0297309329365404,TRUE,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri",30,0.1,41,3,385834,TRUE,0.116460378588565,0.459559146415103,0.93933344445054,-577.822360308343,-578.746644181421,"tmb","","",0.0332294338213911,0.0326521825010223,TRUE,FALSE,FALSE,FALSE
"binomial",0,"ri",30,0.1,42,3,394025,TRUE,0.0714300077961019,10.4933712438615,0.00116500652080731,-205.642045477822,-205.643201884498,"tmb","","",0.123973299965462,0.123164237642314,TRUE,FALSE,FALSE,FALSE
"gaussian",0.5,"ri",5,0.3,43,3,402216,TRUE,0.250004413121037,0.431667708745601,3.60993182854875,-36.8148184760366,-39.6209260179028,"tmb","","",0.0746738115229932,0.0849919231494474,TRUE,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri",5,0.3,44,3,410407,TRUE,0.257520686801119,0.481637380623208,2.31725555255342,-96.9933620644303,-99.233445116402,"tmb","","",0.0896868198978479,0.0860325257253693,TRUE,FALSE,FALSE,FALSE
"binomial",0,"ri",5,0.3,45,3,418598,TRUE,4.13235702068415e-05,0,-2.70792810397325e-09,-34.6327423256934,-34.6327423229788,"boundary","g","g",0.294073569271661,0.294073603029836,TRUE,TRUE,TRUE,TRUE
"gaussian",0.5,"ri",10,0.3,46,3,426789,TRUE,0.260858171261076,0.308595858002245,6.79315916541108,-79.8881337217024,-85.2211919960728,"tmb","","",0.0511074763900318,0.0565298928296518,TRUE,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri",10,0.3,47,3,434980,TRUE,0.402866247413791,0.264786578877277,21.4373243794576,-203.292073762151,-223.845440298322,"tmb","","",0.067057888000325,0.0599945222275036,TRUE,FALSE,FALSE,FALSE
"binomial",0,"ri",10,0.3,48,3,443171,TRUE,3.50499001743041e-05,0,-7.54944551317749e-09,-68.5294199719184,-68.5294199643511,"boundary","g","g",0.200102979029405,0.200102998354106,TRUE,TRUE,TRUE,TRUE
"gaussian",0.5,"ri",30,0.3,49,3,451362,TRUE,0.25054470321807,0.182549125416695,18.1624805773708,-238.863430130505,-253.187236918234,"tmb","","",0.0305299422745932,0.0331548932617618,TRUE,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri",30,0.3,50,3,459553,TRUE,0.27301744231391,0.190236945662844,17.7984053056563,-600.353716357313,-617.75219458109,"tmb","","",0.0353860843049127,0.0343724296089121,TRUE,FALSE,FALSE,FALSE
"binomial",0,"ri",30,0.3,51,3,467744,TRUE,0.723261926057824,0.273743863251961,4.85672947888915,-198.601062678314,-203.486406361812,"tmb","","",0.140254351402409,0.129871397295409,TRUE,FALSE,FALSE,FALSE
"gaussian",0.5,"ri_ar",12,0,1,4,58195,TRUE,1.35107405222184e-05,0,-3.27986526826862e-10,-235.861178097579,-235.861178097249,"boundary","g","g",0.0388082614902731,0.038808261512467,TRUE,TRUE,TRUE,TRUE
"poisson",1.09861228866811,"ri_ar",12,0,2,4,66386,TRUE,0.08025934785625,8.82441047084139,0.00808585233403392,-500.143731274895,-500.145270742352,"tmb","","",0.0413228893990205,0.0412397371691785,TRUE,FALSE,FALSE,FALSE
"binomial",0,"ri_ar",12,0,3,4,74577,TRUE,3.70997043552476e-05,0,-1.13187752504018e-08,-160.224648794741,-160.224648783411,"boundary","g","g",0.140537042684624,0.14053703472173,TRUE,TRUE,TRUE,TRUE
"gaussian",0.5,"ri_ar",24,0,4,4,82768,TRUE,0.199604276444116,0.537707868785466,1.13943803398581,-457.502367007304,-457.909217244359,"tmb","","",0.0261345287006877,0.0260831048402443,TRUE,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri_ar",24,0,5,4,90959,TRUE,5.26811654924283e-05,0,-7.14703674020711e-08,-1059.73867310084,-1059.73867302368,"boundary","g","g",0.0305633432403822,0.0305633440771874,TRUE,TRUE,TRUE,TRUE
"binomial",0,"ri_ar",24,0,6,4,99150,TRUE,0.229043768293398,1.29067647034892,0.210504873536024,-325.012704549193,-325.068548851121,"tmb","","",0.0980279061344198,0.0978475179912678,TRUE,FALSE,FALSE,FALSE
"gaussian",0.5,"ri_ar",12,0.1,7,4,107341,TRUE,1.77035081201825e-05,0,-7.37088612368098e-10,-232.736221676966,-232.736221676231,"boundary","g","g",0.0389167200718185,0.0389167209685183,TRUE,TRUE,TRUE,TRUE
"poisson",1.09861228866811,"ri_ar",12,0.1,8,4,115532,TRUE,0.127200130037232,1.78397100153385,0.160062490862174,-520.846617759934,-520.879805985329,"tmb","","",0.0420121697761003,0.0418433834735484,TRUE,FALSE,FALSE,FALSE
"binomial",0,"ri_ar",12,0.1,9,4,123723,TRUE,0.70245723881843,0.316599097725953,4.09394008443348,-160.294987378909,-160.31795497031,"tmb","","",0.13476312240751,0.133474153480697,TRUE,FALSE,FALSE,FALSE
"gaussian",0.5,"ri_ar",24,0.1,10,4,131914,TRUE,0.237643045327608,0.272033313626637,6.82957521508615,-433.363573732986,-435.105885010181,"tmb","","",0.0245039481636668,0.0245057161290987,TRUE,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri_ar",24,0.1,11,4,140105,TRUE,0.246645986513273,0.300973205861799,4.7583667132136,-994.203158348617,-995.790215272616,"tmb","","",0.0305795209492277,0.0297097600826689,TRUE,FALSE,FALSE,FALSE
"binomial",0,"ri_ar",24,0.1,12,4,148296,TRUE,4.44208093020072e-05,0,-1.18013758765301e-08,-327.787314189992,-327.787314178439,"boundary","g","g",0.105053492603681,0.10505357610244,TRUE,TRUE,TRUE,TRUE
"gaussian",0.5,"ri_ar",12,0.3,13,4,156487,TRUE,5.44190663017989e-05,0,-1.52118673213408e-09,-249.33982646576,-249.339826464234,"boundary","g","g",0.0408187536966411,0.0408187537290714,TRUE,TRUE,TRUE,TRUE
"poisson",1.09861228866811,"ri_ar",12,0.3,14,4,164678,TRUE,0.340691490218158,0.548093003761085,4.6896450561419,-538.330938052887,-538.44036620493,"tmb","","",0.0356791799613597,0.0352492262492735,TRUE,FALSE,FALSE,FALSE
"binomial",0,"ri_ar",12,0.3,15,4,172869,TRUE,0.000108974668598994,0,-7.33939486963209e-09,-164.617229038598,-164.61722903124,"boundary","g","g",0.134845041213822,0.134845046304951,TRUE,TRUE,TRUE,TRUE
"gaussian",0.5,"ri_ar",24,0.3,16,4,181060,TRUE,1.36982577006437e-05,0,-8.03765942691825e-11,-458.77884726702,-458.77884726694,"boundary","g","g",0.0271678167198703,0.027167816386979,TRUE,TRUE,TRUE,TRUE
"poisson",1.09861228866811,"ri_ar",24,0.3,17,4,189251,TRUE,0.273730388211579,0.402804326244198,2.20340374495618,-1086.62836220396,-1087.33529103717,"tmb","","",0.0275398675167966,0.027253432264803,TRUE,FALSE,FALSE,FALSE
"binomial",0,"ri_ar",24,0.3,18,4,197442,TRUE,0.207855043663505,0.841278917448381,0.237168356912036,-328.574211921314,-328.493940827272,"tmb","","",0.108828510727688,0.091833544147102,TRUE,TRUE,FALSE,FALSE
"gaussian",0.5,"ri_ar",12,0.5,19,4,205633,TRUE,3.42694554348636e-05,0,-1.03341335488949e-09,-249.950329332399,-249.950329331366,"boundary","g","g",0.0379328982860714,0.0379328993440795,TRUE,TRUE,TRUE,TRUE
"poisson",1.09861228866811,"ri_ar",12,0.5,20,4,213824,TRUE,0.318610336808003,0.825982183381551,1.20407498361953,-555.034207120702,-555.137804179764,"tmb","","",0.044494483419237,0.0439742608654905,TRUE,FALSE,FALSE,FALSE
"binomial",0,"ri_ar",12,0.5,21,4,222015,TRUE,2.80036319515439e-05,0,-9.86403847491601e-09,-163.048942733078,-163.048942722829,"boundary","g","g",0.138351313766662,0.138351393247131,TRUE,TRUE,TRUE,TRUE
"gaussian",0.5,"ri_ar",24,0.5,22,4,230206,TRUE,0.559107020972387,0.293249692357627,11.3254363549539,-471.345537390111,-471.857209004037,"tmb","","",0.0269895382313929,0.0270298991976788,TRUE,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri_ar",24,0.5,23,4,238397,TRUE,0.639681600771463,0.296606502910677,9.96855616393373,-1034.93474454133,-1035.409927709,"tmb","","",0.0262417476436916,0.025958785361782,TRUE,FALSE,FALSE,FALSE
"binomial",0,"ri_ar",24,0.5,24,4,246588,TRUE,0.682966470077455,0.235329757126664,11.3574663883628,-317.585376690777,-317.407447885223,"boundary","ar","ar",0.110912596962376,0.113674642216605,TRUE,TRUE,FALSE,FALSE
"gaussian",0.5,"ri",5,0,25,4,254779,TRUE,1.5263734820408e-05,0,-4.51176163096534e-09,-37.4911531245286,-37.4911531200088,"boundary","g","g",0.070868606014926,0.07232996575719,TRUE,TRUE,TRUE,TRUE
"poisson",1.09861228866811,"ri",5,0,26,4,262970,TRUE,2.37584854601871e-05,0,-1.18064917842275e-08,-93.3783394813767,-93.3783394695409,"boundary","g","g",0.0760835607454517,0.0760835423790983,TRUE,TRUE,TRUE,TRUE
"binomial",0,"ri",5,0,27,4,271161,TRUE,2.99242753589685e-05,0,-3.81879772248794e-09,-33.3369934337648,-33.3369934299365,"boundary","g","g",0.333393256443626,0.333393274478705,TRUE,TRUE,TRUE,TRUE
"gaussian",0.5,"ri",10,0,28,4,279352,TRUE,2.2309631035702e-05,0,-9.97476945485687e-09,-82.5102010583502,-82.5102010483523,"boundary","g","g",0.049062408056247,0.0495605111562829,TRUE,TRUE,TRUE,TRUE
"poisson",1.09861228866811,"ri",10,0,29,4,287543,TRUE,0.000210397430068839,0,-2.00664089788916e-08,-189.338830397215,-189.338830377099,"boundary","g","g",0.0598383515042271,0.0598383336621156,TRUE,TRUE,TRUE,TRUE
"binomial",0,"ri",10,0,30,4,295734,TRUE,3.44066146616726e-05,0,-5.30903321305232e-09,-67.1645863345074,-67.1645863291851,"boundary","g","g",0.21270639569188,0.212706408938808,TRUE,TRUE,TRUE,TRUE
"gaussian",0.5,"ri",30,0,31,4,303925,TRUE,0.0721272615037756,0.796880568348947,0.26902484554131,-224.856033238531,-225.096246045026,"tmb","","",0.0314385567640841,0.0316801145069636,TRUE,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri",30,0,32,4,312116,TRUE,1.99267914641526e-05,0,-7.36478114049532e-08,-561.52999733996,-561.529997266155,"boundary","g","g",0.0350216170448931,0.0350216064256029,TRUE,TRUE,TRUE,TRUE
"binomial",0,"ri",30,0,33,4,320307,TRUE,3.40376494929004e-05,0,-2.21993445848057e-08,-206.031672058997,-206.031672036742,"boundary","g","g",0.12167939719044,0.121679409255643,TRUE,TRUE,TRUE,TRUE
"gaussian",0.5,"ri",5,0.1,34,4,328498,TRUE,0.0800139495767926,1.27386158542859,0.12105714820628,-29.5492609096595,-29.6554846407013,"tmb","","",0.069782044655004,0.0713131576640128,TRUE,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri",5,0.1,35,4,336689,TRUE,3.15425914333464e-05,0,-7.39856886866619e-09,-92.2272142696057,-92.2272142621887,"boundary","g","g",0.0962513065962564,0.0962512867038174,TRUE,TRUE,TRUE,TRUE
"binomial",0,"ri",5,0.1,36,4,344880,TRUE,3.83559079531458e-05,0,-2.72582667548704e-09,-33.5131854463947,-33.5131854436749,"boundary","g","g",0.273510888514337,0.273510902799295,TRUE,TRUE,TRUE,TRUE
"gaussian",0.5,"ri",10,0.1,37,4,353071,TRUE,0.143726408829532,0.520564795493849,1.017733676253,-78.1110297173058,-78.977030335659,"tmb","","",0.0486723773195444,0.0488423310347941,TRUE,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri",10,0.1,38,4,361262,TRUE,1.25710923074864e-05,0,-1.78917787252431e-08,-186.44494829145,-186.444948273514,"boundary","g","g",0.0634454144776004,0.0634454032331458,TRUE,TRUE,TRUE,TRUE
"binomial",0,"ri",10,0.1,39,4,369453,TRUE,0.474812785483701,0.710663399315262,0.495365118892067,-67.8576198238756,-68.3081744986036,"tmb","","",0.215187591750409,0.197321962075284,TRUE,FALSE,FALSE,FALSE
"gaussian",0.5,"ri",30,0.1,40,4,377644,TRUE,0.111012227345261,0.400822447741592,1.3921171180445,-222.666526699859,-223.871415929536,"tmb","","",0.0300966935936206,0.0302288829348806,TRUE,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri",30,0.1,41,4,385835,TRUE,0.177934785593601,0.274324597766936,4.15479397954471,-577.99171083601,-582.025868826441,"tmb","","",0.0343782918060543,0.0330031060084593,TRUE,FALSE,FALSE,FALSE
"binomial",0,"ri",30,0.1,42,4,394026,TRUE,3.71848928958641e-05,0,-1.57907606990193e-08,-200.847989800936,-200.84798978516,"boundary","g","g",0.126014123292438,0.126014166201481,TRUE,TRUE,TRUE,TRUE
"gaussian",0.5,"ri",5,0.3,43,4,402217,TRUE,0.17856709579512,0.520751400721994,1.56666838230251,-33.2908191598735,-34.587877396408,"tmb","","",0.0756881703222448,0.0811783644456339,TRUE,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri",5,0.3,44,4,410408,TRUE,0.340012104032211,0.408746672769743,7.18517241470123,-91.4812028532423,-96.6614534597821,"tmb","","",0.0903510002845438,0.0812421424179261,TRUE,FALSE,FALSE,FALSE
"binomial",0,"ri",5,0.3,45,4,418599,TRUE,0.00013593183892274,0,-3.60213192607262e-09,-34.5618188029994,-34.56181879941,"boundary","g","g",0.29133303113638,0.291333088689687,TRUE,TRUE,TRUE,TRUE
"gaussian",0.5,"ri",10,0.3,46,4,426790,TRUE,0.271923728727072,0.297830969121962,8.1777344992946,-77.8903213560159,-84.2160386408056,"tmb","","",0.0529256696143367,0.0600844651940068,TRUE,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri",10,0.3,47,4,434981,TRUE,0.14383869752965,0.556359700262648,0.815091451591456,-191.800970598391,-192.598959684999,"tmb","","",0.0645205059421073,0.0613292203059871,TRUE,FALSE,FALSE,FALSE
"binomial",0,"ri",10,0.3,48,4,443172,TRUE,4.91117418442662e-05,0,-5.25889731761708e-09,-66.8161914645348,-66.8161914592628,"boundary","g","g",0.225221956299114,0.225221978848529,TRUE,TRUE,TRUE,TRUE
"gaussian",0.5,"ri",30,0.3,49,4,451363,TRUE,0.321103427031665,0.164313779107266,33.4983177348492,-251.813182547177,-275.889690570756,"tmb","","",0.031806531504631,0.0351968725774025,TRUE,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri",30,0.3,50,4,459554,TRUE,0.210899793020106,0.219998601526161,9.18045548636348,-604.034539729402,-613.012701786531,"tmb","","",0.0305804356390864,0.0295379127963227,TRUE,FALSE,FALSE,FALSE
"binomial",0,"ri",30,0.3,51,4,467745,TRUE,0.330697584572291,0.651966705977439,0.425793556963214,-205.764098401482,-206.179853049909,"tmb","","",0.121870096111778,0.117715032889781,TRUE,FALSE,FALSE,FALSE
"gaussian",0.5,"ri_ar",12,0,1,5,58196,TRUE,1.06938478405807e-05,0,-1.04967057268368e-09,-227.492247207554,-227.492247206502,"boundary","g","g",0.0393763536541555,0.039376354600197,TRUE,TRUE,TRUE,TRUE
"poisson",1.09861228866811,"ri_ar",12,0,2,5,66387,TRUE,0.000164903424023641,0,-3.9640781324124e-08,-516.759232832897,-516.759232793158,"boundary","g","g",0.0461371038209793,0.0461371046075781,TRUE,TRUE,TRUE,TRUE
"binomial",0,"ri_ar",12,0,3,5,74578,TRUE,0.556318846480398,1.42735494512746,1.82316893485751,-162.663418101702,-162.664060705291,"tmb","","",0.153870547194202,0.153593621926951,TRUE,TRUE,FALSE,FALSE
"gaussian",0.5,"ri_ar",24,0,4,5,82769,TRUE,7.77369459647633e-06,0,-5.41206190973753e-10,-465.006670210996,-465.006670210459,"boundary","g","g",0.0280192255488175,0.0280192263534449,TRUE,TRUE,TRUE,TRUE
"poisson",1.09861228866811,"ri_ar",24,0,5,5,90960,TRUE,2.39093135429061e-05,0,-4.67368863610318e-08,-1042.60409948747,-1042.60409944355,"boundary","g","g",0.031013700415659,0.0310137027551826,TRUE,TRUE,TRUE,TRUE
"binomial",0,"ri_ar",24,0,6,5,99151,TRUE,5.07253184722044e-05,0,-1.85503949978738e-08,-327.530327052106,-327.53032703218,"boundary","g","g",0.0942903879878308,0.0942903804052393,TRUE,TRUE,TRUE,TRUE
"gaussian",0.5,"ri_ar",12,0.1,7,5,107342,TRUE,1.66215614843852e-05,0,-2.43028352997499e-09,-216.854238196291,-216.854238193855,"boundary","g","g",0.0341502285605985,0.0341502281933552,TRUE,TRUE,TRUE,TRUE
"poisson",1.09861228866811,"ri_ar",12,0.1,8,5,115533,TRUE,3.72187178939442e-05,0,-3.20924300467595e-08,-516.238325200203,-516.238325168579,"boundary","g","g",0.0413282192619982,0.041328220511267,TRUE,TRUE,TRUE,TRUE
"binomial",0,"ri_ar",12,0.1,9,5,123724,TRUE,0.0964955029541566,6.79710621070495,0.00283423874566324,-159.119785385403,-159.122585084576,"tmb","","",0.138612985674535,0.138169675654203,TRUE,FALSE,FALSE,FALSE
"gaussian",0.5,"ri_ar",24,0.1,10,5,131915,TRUE,0.143773123735284,0.79238173434701,0.529247477020022,-482.407847673152,-482.589476827398,"tmb","","",0.0299482820534771,0.0299370441665945,TRUE,FALSE,FALSE,FALSE
"poisson",1.09861228866811,"ri_ar",24,0.1,11,5,140106,TRUE,0.150972954766934,0.719216671329975,0.600346553836516,-1019.09141241447,-1019.31613276039,"tmb","","",0.0313522129948721,0.0311508750031837,TRUE,FALSE,FALSE,FALSE
"binomial",0,"ri_ar",24,0.1,12,5,148297,TRUE,0.262178911127013,1.49017786664821,0.231165536797619,-323.568194337288,-323.605547068351,"tmb","","",0.0988554473989282,0.0982341755700676,TRUE,FALSE,FALSE,FALSE
"gaussian",0.5,"ri_ar",12,0.3,13,5,156488,TRUE,0.271162701711648,0.306233617929036,4.37139076830778,-230.003432613212,-231.272906816494,"tmb","","",0.0379414764630134,0.0379571019147512,TRUE,FALSE,FALSE,FALSE
